Model,Property,Epoch,Train_Loss,Test_Loss,Test_AUC,Test_Acc,Grad_Atom,Grad_Bond,Grad_GNN
quantum,mu,196,0.5600046063744231,0.5662470643582443,0.7848550067584149,0.7346666666666668,0.6185442372338412,0.6342764017971433,0.839396955859374
quantum,mu,197,0.5575438786060938,0.5744783322090905,0.7745547060839479,0.72,0.5918215830199693,0.6322162800747199,0.8442736809214424
quantum,mu,198,0.5581942075663925,0.5705270755402745,0.7828855628323764,0.7286666666666667,0.5885569641469113,0.6232416760926759,0.8210992312109177
quantum,mu,199,0.556400922444746,0.5768309953523179,0.7786167115999598,0.7306666666666666,0.5854930212723918,0.6348861515067397,0.8385214554651487
quantum,mu,200,0.5545945354045639,0.5909958578782778,0.7731266229407942,0.7166666666666666,0.5939420307980832,0.6308922382982616,0.8272539816996162
classical,gap,1,0.5803048201341299,0.4501276897519517,0.8699644150289515,0.778,0.1910117500655935,0.5054492969475465,1.6017163627914193
classical,gap,2,0.4151514195565008,0.40172877301768556,0.9046139054025982,0.8073333333333335,0.18143281545906917,0.7994919482258062,0.9497296584645978
classical,gap,3,0.38392144217146174,0.37309054579810863,0.9126092616275983,0.8186666666666668,0.16450491271138337,0.7987972923707866,0.7994031650834753
classical,gap,4,0.3740912148828938,0.3990249786101437,0.9093398124496058,0.8246666666666667,0.18478722979466658,0.8041073318320521,0.7465858484669318
classical,gap,5,0.37080775948396094,0.38237916081530665,0.9188726108045469,0.808,0.19601873528330307,0.8457935742530713,0.6871288497800132
classical,gap,6,0.3663374491992824,0.3743216980688545,0.9173253060971678,0.8193333333333331,0.21138663980412806,0.8440804693919663,0.6770052211139819
classical,gap,7,0.3660189285878599,0.3705762970627984,0.9140982738626361,0.8240000000000001,0.21571493584493484,0.837051753439493,0.6673546823404973
classical,gap,8,0.3646171504497239,0.36556302835734095,0.9172186910878644,0.8200000000000001,0.20619731851119485,0.8392576232293344,0.621486572652645
classical,gap,9,0.365019244069624,0.35553310521754133,0.9193052543166076,0.8226666666666667,0.22076411317783462,0.8464601842063443,0.6233012624566772
classical,gap,10,0.3600453517386838,0.3703511972677273,0.9167961107208178,0.828,0.22941968275145608,0.8517503792219626,0.608111720072207
classical,gap,11,0.36202092550983556,0.3695126755036763,0.9108917112853561,0.8240000000000002,0.2400412611748572,0.8458079380257828,0.6181697532983789
classical,gap,12,0.3618206319955268,0.3639708236544975,0.9166380421304886,0.8173333333333332,0.2366199490374758,0.8427509776923052,0.6119313222508836
classical,gap,13,0.36089729280125293,0.35966960883652793,0.9192998741642594,0.8253333333333334,0.2301845092982513,0.8207810392473854,0.599045752293138
classical,gap,14,0.3572028259732336,0.3663817549279774,0.9165591386097353,0.8386666666666667,0.2228347974274109,0.8347833784833864,0.6098226580622719
classical,gap,15,0.3567696459600144,0.37479721341495553,0.9187470129117873,0.8113333333333334,0.22316634953429362,0.8154710749013052,0.6033252864722749
classical,gap,16,0.3604093074425594,0.3787078125019131,0.917171779322971,0.8153333333333332,0.2247454226257073,0.7908576131977301,0.6039566297758936
classical,gap,17,0.35738359406013476,0.35691481977730294,0.9224372029413814,0.8273333333333334,0.22362351944675618,0.7889369830496673,0.5843395306442367
classical,gap,18,0.35524855793502924,0.36658807842690055,0.9165782678008346,0.8226666666666667,0.22383546289640707,0.8144273282624269,0.5907690084914826
classical,gap,19,0.35582256609699164,0.3633262113463328,0.9184199276589291,0.8300000000000001,0.22502952680549337,0.7705966176665972,0.5839459396426606
classical,gap,20,0.3558424165356188,0.35945561959881644,0.919989066815487,0.8326666666666668,0.23421710299133003,0.8112990775979674,0.5944678171128177
classical,gap,21,0.35927111191694716,0.3664274837910003,0.9173676439038496,0.8240000000000001,0.22869388870689958,0.6984528003693524,0.5588829439180161
classical,gap,22,0.3574199081665304,0.3568146607331001,0.917679754165089,0.8413333333333333,0.23327714213458167,0.782948553200629,0.5639428034386251
classical,gap,23,0.3571308917298436,0.3607661970591871,0.917951155614847,0.8300000000000001,0.21752885200557479,0.7645146647884024,0.5512841889419106
classical,gap,24,0.35673029149862545,0.36807047381861296,0.9164450238206241,0.8219999999999998,0.21580800289859203,0.7230020047729568,0.5465854820743145
classical,gap,25,0.35769357233508947,0.3818233549533567,0.9162237804001212,0.8113333333333334,0.21887836727725746,0.7107376031858135,0.5467070303355124
classical,gap,26,0.3576966883478902,0.3574603340083074,0.9191072122619983,0.8240000000000001,0.21149986941989055,0.7602356515844899,0.5516797394974849
classical,gap,27,0.35554331369443876,0.3667264465487484,0.9192732205223754,0.8226666666666667,0.21338289332285978,0.7597266643444021,0.568956010592032
classical,gap,28,0.35890621324492955,0.3778074534576542,0.9159577602228749,0.8146666666666667,0.20846874891549647,0.7869836890353196,0.5635876535614576
classical,gap,29,0.35645718024254214,0.3574465147578642,0.9204026689927319,0.8246666666666667,0.21409996141095378,0.7425487809463733,0.5517168751984427
classical,gap,30,0.3566866641663425,0.36567287691192657,0.9177839311283075,0.8313333333333333,0.20289204613484188,0.774522519939798,0.5704111320539401
classical,gap,31,0.3552687151622559,0.36283784176955913,0.9180073570716546,0.8273333333333334,0.19938875393305128,0.723815467183261,0.5515808889062288
classical,gap,32,0.35339858773878163,0.36007573233572965,0.9212112005438833,0.8406666666666667,0.1987102464005833,0.7100486047307265,0.5398162264894706
classical,gap,33,0.35609688867360484,0.37711942324965875,0.9152138012216229,0.8273333333333334,0.20152791291207958,0.6833688765325681,0.5529246705807909
classical,gap,34,0.356242481013602,0.36453797214757167,0.9182715737561475,0.8280000000000001,0.20112434056641376,0.7396986658390731,0.5456987904622936
classical,gap,35,0.35721946226656165,0.3619735794800411,0.9172464932463124,0.8313333333333333,0.199151452484216,0.6693031127525234,0.5662212338822405
classical,gap,36,0.3535285782686918,0.36553846375472493,0.9173975784343111,0.8139999999999998,0.20437929172311975,0.6770193663980993,0.5338830942925382
classical,gap,37,0.35617188167654773,0.37201499897045626,0.9171378088043693,0.8166666666666667,0.1971494240070584,0.6672267239481473,0.5573418867641807
classical,gap,38,0.3577970642815417,0.3621850055521257,0.9218293330380917,0.8206666666666667,0.21762056154898057,0.6596830253327416,0.5505511240026701
classical,gap,39,0.3564931113688763,0.36183366259616256,0.9175663961647491,0.8313333333333333,0.20270031026574648,0.6388732216799317,0.5399851396711834
classical,gap,40,0.3563015894081148,0.361392158192272,0.914200786164414,0.8173333333333334,0.20659575426316762,0.6543020160294446,0.5861798117553766
classical,gap,41,0.3550134886581918,0.36774293269555824,0.9120469757792957,0.8140000000000001,0.19612994735559655,0.6365278497895324,0.5935289626851292
classical,gap,42,0.35691011199652045,0.35736791572046545,0.9192735059821802,0.8426666666666666,0.19776609753544291,0.6634454246853986,0.6118618099861713
classical,gap,43,0.3578910494669062,0.36609220784143937,0.917518344738595,0.818,0.2059110633082551,0.6483552409446933,0.6074433077363812
classical,gap,44,0.3569351205280796,0.37479225207742034,0.9154892626208888,0.8253333333333333,0.20447173269522495,0.6543061872169638,0.5846940841696523
classical,gap,45,0.35694030101159235,0.36369520827759216,0.9157742251530239,0.8320000000000001,0.20841228232470846,0.6565667859963027,0.5872504062744983
classical,gap,46,0.3548371566990279,0.35123917819505734,0.9174679987307119,0.8333333333333333,0.21356741162632184,0.6277393094998945,0.5890589941120128
classical,gap,47,0.35765327270380354,0.36645374285570387,0.9190015532209319,0.8333333333333334,0.21333352890584084,0.6090148858567582,0.5932088535143338
classical,gap,48,0.35829123976310806,0.36625297606095164,0.9172331129592832,0.8340000000000002,0.20554313240279748,0.6150549454908036,0.5720446974187225
classical,gap,49,0.35546482010243624,0.35865795056149363,0.917498006538394,0.8266666666666665,0.2087267983075463,0.5895075627059082,0.5755824804350673
classical,gap,50,0.3582947662263872,0.3615165137533234,0.9193987427084978,0.8386666666666667,0.20495575109673964,0.6123711269613434,0.5779079101629164
classical,gap,51,0.3555675528437982,0.36599795951889247,0.915416948248658,0.8213333333333332,0.1990738850466598,0.6004299559183007,0.556415139188166
classical,gap,52,0.3557042017102249,0.37329151318775255,0.911695381199784,0.8293333333333333,0.2015855050989582,0.622287806378953,0.5819358652179352
classical,gap,53,0.35511329777376766,0.3612382430711005,0.9172919743912539,0.8266666666666665,0.20823821399868442,0.6218066318093287,0.5703823304261528
classical,gap,54,0.3535872012495605,0.3752288456321112,0.9139684017593428,0.8106666666666668,0.21028686432805105,0.6139132171127114,0.5785870130025673
classical,gap,55,0.3569942317704216,0.35701554599238444,0.9176132099802705,0.8413333333333334,0.21125711648695672,0.5998155602407036,0.5710644772446632
classical,gap,56,0.35402861370787986,0.3492968377522872,0.9180170288479126,0.8386666666666667,0.22182137013681652,0.6129811940391783,0.5718154683876066
classical,gap,57,0.3553075692758042,0.359524439693836,0.9196611467261556,0.8320000000000001,0.21627184803590271,0.6068796156628588,0.5833067959213802
classical,gap,58,0.3543781064214139,0.3619453240537259,0.9181878759665423,0.8240000000000001,0.20825978554495395,0.5921997406075372,0.5795239905533605
classical,gap,59,0.35685007587135265,0.3498454601946869,0.9192173417964522,0.8366666666666667,0.20890669170521758,0.5737323647126225,0.5817378045328707
classical,gap,60,0.35478973588969953,0.37248641381686326,0.9159193073297903,0.8193333333333334,0.20410649213567605,0.5839730652241457,0.5594995382675889
classical,gap,61,0.35667833606805377,0.35674251909356103,0.9188632506892074,0.8366666666666667,0.2111968542685594,0.5878307622926134,0.5740665860472258
classical,gap,62,0.35197306817757906,0.36104227363118846,0.9203000839126059,0.8113333333333331,0.21113082041245973,0.5394355378717118,0.5790159060802107
classical,gap,63,0.35487061976144957,0.3595442608833546,0.9197035445684254,0.8366666666666667,0.21820213847261663,0.5837118953295344,0.5890026144777336
classical,gap,64,0.35138960018841364,0.3633891916376112,0.9157797962654264,0.8253333333333334,0.20104051115158864,0.5391213278064637,0.5895770350674991
classical,gap,65,0.35282980049753154,0.38724011857787266,0.9144958187115619,0.8086666666666666,0.1937342024817138,0.5167808881904921,0.5709113074631776
classical,gap,66,0.353039600267105,0.38797415612052044,0.9179412205808051,0.8173333333333332,0.20940270770375546,0.5634557499974776,0.5599951107566048
classical,gap,67,0.35484791742535887,0.36058660600760295,0.9185442295257648,0.8306666666666667,0.19163125981492873,0.513968412451524,0.5610228437347089
classical,gap,68,0.3542088719868734,0.35959284889359694,0.9194599540708929,0.8313333333333335,0.20519445692068233,0.5428115435403928,0.5569544370874511
classical,gap,69,0.3521971157679853,0.3830964675824119,0.9149964742635655,0.8246666666666667,0.20150145226479785,0.5554431940651947,0.5613057736059914
classical,gap,70,0.3556205081962564,0.357246369883224,0.920145189392757,0.8426666666666666,0.20659943158603378,0.5651530560906476,0.5696201801078851
classical,gap,71,0.3540021608592235,0.3633864239385293,0.9172009658088575,0.8306666666666667,0.20095547262633992,0.5514883711149391,0.5465368837854844
classical,gap,72,0.3558316653441323,0.36800724218608233,0.9160233375194163,0.8273333333333334,0.2263666476095581,0.5462825053750077,0.5644781473529985
classical,gap,73,0.354795218314457,0.35336379100664633,0.9196455804990032,0.8320000000000001,0.21691315379640347,0.5476936389761856,0.5404097667503702
classical,gap,74,0.353999792943103,0.3563540286613764,0.9186703739864189,0.834,0.22705745111522996,0.5539692118735784,0.5342976423922305
classical,gap,75,0.3558468823604536,0.3617525366271681,0.918820397316504,0.8413333333333333,0.2324662887584628,0.5424554471424086,0.5473823564785496
classical,gap,76,0.3519071844101924,0.35806421098118396,0.9205780415635102,0.8306666666666667,0.22397442068158785,0.5348134148287531,0.5295730373965808
classical,gap,77,0.35334722570661625,0.35515711713071985,0.9201655811029165,0.8353333333333334,0.20793118239800917,0.5121293694868096,0.523221649433369
classical,gap,78,0.3539193430253906,0.3467814553622932,0.9213018828170327,0.8426666666666666,0.2123678908975391,0.535973461099818,0.5353561868188528
classical,gap,79,0.35492918752850305,0.35998970955633564,0.9187734935088283,0.8246666666666667,0.23028224466387454,0.5029627004109002,0.5421322069592047
classical,gap,80,0.351134212882775,0.3657865515398929,0.9182130307940989,0.8126666666666666,0.2103142882246213,0.5359888904430934,0.5209335716343371
classical,gap,81,0.3555951455935574,0.3590099344807386,0.9194881780660268,0.8293333333333333,0.2083801958927581,0.5039946968552709,0.5088644523334243
classical,gap,82,0.35382776674967453,0.3705652737200823,0.9161469453547528,0.8233333333333333,0.20874152262169304,0.5216611715648185,0.5179525354919339
classical,gap,83,0.3545346019824375,0.36273698195082643,0.9196351465847219,0.8353333333333335,0.21420212107059564,0.5117287200790754,0.5089597888227282
classical,gap,84,0.3528130502707685,0.36313029296125754,0.9203596453270828,0.8280000000000001,0.20517992121433667,0.546262447342481,0.5103707372549418
classical,gap,85,0.3538900613089708,0.35416364524893773,0.9179855608678418,0.834,0.19481740413599208,0.5283718759340353,0.5073883083467046
classical,gap,86,0.35284591858693326,0.35670728733497287,0.9172640118168067,0.8360000000000001,0.2008589756949794,0.5333189921274389,0.517592216027235
classical,gap,87,0.35009153830506523,0.35206466230873773,0.9180422942283825,0.8353333333333334,0.1959174854506068,0.5137483127021317,0.5011532216156136
classical,gap,88,0.3538998400707499,0.3690281270209622,0.9184982478375726,0.8379999999999999,0.20361491946714963,0.5238424018326401,0.4911123889841466
classical,gap,89,0.3518435935019223,0.3609246158177994,0.9169348073331408,0.8320000000000002,0.209395117547313,0.5300157037178328,0.49485955304656404
classical,gap,90,0.3540957153727605,0.36616864280728617,0.915068815291557,0.8166666666666668,0.22112967792793184,0.5212164840311725,0.5130825750873397
classical,gap,91,0.3510593022705322,0.3519845025606191,0.9207302720377,0.8306666666666669,0.20996366041799247,0.505551615137489,0.49893014162201005
classical,gap,92,0.3505128618266562,0.35996596032043937,0.918137465761129,0.8326666666666667,0.2090892092541848,0.487982643827291,0.4987857398466267
classical,gap,93,0.354330851535389,0.372167359649844,0.9166800073507801,0.8300000000000001,0.22498477387181706,0.4737465949746939,0.5119598891205774
classical,gap,94,0.3546515387109268,0.3713493045014717,0.9156911376123211,0.8173333333333334,0.223179040055641,0.5389477612026706,0.49628941621451617
classical,gap,95,0.35518623205998995,0.3594708379301786,0.9179937894588515,0.8320000000000001,0.21162163892359875,0.4980219770415749,0.49896800830156585
classical,gap,96,0.3555936465265779,0.35871561209865227,0.9178477864664742,0.8366666666666667,0.20942239970194604,0.5040529266295387,0.4861705202060008
classical,gap,97,0.3538784465292095,0.3641439598914391,0.9163052342403107,0.8193333333333335,0.1940313927253931,0.490639204733763,0.4904639134393842
classical,gap,98,0.35289515383365544,0.36126317748032555,0.9177180242485807,0.8226666666666667,0.2003248010742032,0.4949333687860512,0.5005282049140148
classical,gap,99,0.35405292157933915,0.3554212482130824,0.9209521578670797,0.8326666666666667,0.21093445285979556,0.501979539139499,0.480865007238193
classical,gap,100,0.3511973437641943,0.3670159395169078,0.914634153851393,0.8253333333333334,0.2090624530320396,0.4993951975295869,0.4832800873219787
classical,gap,101,0.3531657029883087,0.3453214568975381,0.9210675815740746,0.8373333333333333,0.19309052920936254,0.4890399053170148,0.4946773748964793
classical,gap,102,0.35182081479385097,0.35867163162225435,0.9181556231686615,0.8233333333333333,0.1919246522815384,0.502324149997426,0.49822287718264907
classical,gap,103,0.3527678284277319,0.3600052160558358,0.9214660632730116,0.8373333333333333,0.2010136551728904,0.509111049030924,0.5068003885245751
classical,gap,104,0.3547235430604,0.37359051776858787,0.9173694630657199,0.82,0.2028692037947753,0.5291197154704482,0.5041351723993708
classical,gap,105,0.3529157179712717,0.35479529466978665,0.9194197918012529,0.836,0.20281028578496768,0.5452686190898385,0.5271890535492851
classical,gap,106,0.35363096194069915,0.3590297025035737,0.9184439460703852,0.8346666666666666,0.18119265007449897,0.5111336781083247,0.5002566636174228
classical,gap,107,0.35390479087071625,0.370253835409123,0.9157351111796818,0.828,0.20966063876167107,0.5250464467490965,0.5106845435411147
classical,gap,108,0.3539755717194912,0.38054764241466177,0.9173365076873458,0.8246666666666667,0.1926187057225672,0.5249540100866044,0.4970617742926045
classical,gap,109,0.3568687555676016,0.36399550532147984,0.9152965252180005,0.8273333333333334,0.17792626494687952,0.4862833361099173,0.5030982234974064
classical,gap,110,0.35676557328139824,0.3579119624472999,0.9157406553086818,0.8306666666666664,0.1826756076909894,0.5109234998697726,0.516364582252016
classical,gap,111,0.3563000010529368,0.3622116661121836,0.9151193252401193,0.8253333333333334,0.18988813066325794,0.522124966236382,0.525986688011381
classical,gap,112,0.35739496807995585,0.3631562438185404,0.9137892045853683,0.8273333333333331,0.17720250759691727,0.5008958339572718,0.5309921010580385
classical,gap,113,0.3560939751320598,0.3646467841566118,0.9169530876807265,0.8219999999999998,0.19523809799223898,0.49640974499070956,0.5107651737277787
classical,gap,114,0.3568858230829099,0.364228605852443,0.9164777246385631,0.8246666666666667,0.20269744392441474,0.5061499555796959,0.552262174670023
classical,gap,115,0.35630175035884953,0.3656233481593275,0.9170716167099986,0.8426666666666668,0.1997062070978318,0.5073166417914445,0.5239940521367943
classical,gap,116,0.3566198403085171,0.37692037248269966,0.9152892805962519,0.8233333333333333,0.19338085391285456,0.508487913236972,0.516237354244917
classical,gap,117,0.3556042812968951,0.35629265323042697,0.9191380873433644,0.8313333333333333,0.1941504593722928,0.5313424506537566,0.5081454512622429
classical,gap,118,0.3568758652669388,0.36988080317197214,0.9160858923161432,0.8186666666666665,0.17681873695853198,0.4997482102832335,0.5163347901937863
classical,gap,119,0.3599419761922023,0.3716292654991266,0.9179741767119285,0.8226666666666667,0.20773878774922303,0.5089522170434105,0.5051248290977236
classical,gap,120,0.3547379267970331,0.35010064897787135,0.9215803202017814,0.8373333333333333,0.2040354213727053,0.4805802407889298,0.5276439412152465
classical,gap,121,0.3561941309224924,0.3622367987950759,0.9184947674001428,0.8280000000000001,0.19158052982846646,0.48938201313009255,0.5111615863763844
classical,gap,122,0.35538561017820697,0.36893771795786845,0.9178260542500649,0.8320000000000001,0.203216238853217,0.44873035906140385,0.48361409091475505
classical,gap,123,0.3571406081265641,0.357156060640152,0.9177921528166451,0.8379999999999999,0.2196619361942876,0.46868177457638815,0.5066867745759227
classical,gap,124,0.3553424426651894,0.36523239688723697,0.9174558026325181,0.8346666666666666,0.21239030736314252,0.44313785144861584,0.49844599325046063
classical,gap,125,0.3533872126648955,0.3644896346841221,0.9145937352616013,0.8320000000000001,0.19244526137412682,0.45844183441564973,0.5109022632308562
classical,gap,126,0.35456932244587225,0.373791209983911,0.913003683933459,0.8273333333333334,0.19990480746849712,0.4713426997866931,0.506182210490806
classical,gap,127,0.35428710748339654,0.3595006802842836,0.9169895815630458,0.836,0.22726775829243273,0.4766403252471937,0.5054797651860453
classical,gap,128,0.35162719209456184,0.3659514088950042,0.9149153732734927,0.8306666666666664,0.22034465396667277,0.45491968697215784,0.4929590552884046
classical,gap,129,0.35638430720967645,0.35964268233240115,0.9182515181091947,0.8333333333333333,0.20877227658119138,0.4741725552076953,0.5131640282234284
classical,gap,130,0.35483450297550606,0.36093511672819295,0.9199961670567808,0.8220000000000001,0.2186541422874341,0.47299882750376926,0.5151421522304676
classical,gap,131,0.3544215845532991,0.353674650263929,0.9175358754059701,0.8320000000000001,0.2143182404943249,0.48474601406127443,0.5034199658852685
classical,gap,132,0.35174252453087423,0.3567439150637947,0.9202785347927716,0.8373333333333333,0.21565477576506226,0.48251032733870025,0.5060705620260278
classical,gap,133,0.35349236146062935,0.36638385259631956,0.9168157063837656,0.8159999999999998,0.2120634496387385,0.5092832962228993,0.5150747570959854
classical,gap,134,0.3523577813596153,0.3623885812788321,0.9184237378671465,0.8320000000000001,0.20247611877515234,0.48443077572032517,0.4979864113309381
classical,gap,135,0.35448059882529004,0.35333019894116535,0.9200103140753191,0.8373333333333333,0.21972624740860658,0.47971469806271133,0.5031986685663506
classical,gap,136,0.35515380120757906,0.3594269137299465,0.9172353964135826,0.8300000000000001,0.21633202389621223,0.46921020575454087,0.5372818336006504
classical,gap,137,0.35756066077535137,0.3701621012159837,0.9172618247033162,0.8200000000000001,0.22619947017959502,0.481613701419484,0.5759817929974961
classical,gap,138,0.3526969973612838,0.367974685563667,0.9153747315908175,0.8213333333333332,0.20322100864147302,0.44943728423897145,0.577741340644989
classical,gap,139,0.3544926103504815,0.35364870048066466,0.9207916539896772,0.8313333333333333,0.24460129384825122,0.5129359137017121,0.5963332393372263
classical,gap,140,0.35661986034177307,0.3587402032207271,0.919623761274184,0.834,0.23982589260934634,0.4725600942263302,0.5468073738561434
classical,gap,141,0.35450064355446603,0.36005370841192785,0.9172211097790879,0.8286666666666667,0.23419344218985985,0.47582395259451865,0.5750093585872026
classical,gap,142,0.35495535791997745,0.3557443507235439,0.9175033501464849,0.8366666666666666,0.21446607820248142,0.4782371598938126,0.540991862005203
classical,gap,143,0.3535641802346188,0.3624519120302284,0.9198159513074959,0.826,0.21457929787845847,0.4797117095349098,0.5562168247451996
classical,gap,144,0.3525239306765261,0.37169463214371357,0.916056872993561,0.8306666666666667,0.20515898545368336,0.4701509847134064,0.5388705768171725
classical,gap,145,0.35149439483353706,0.3532727600806586,0.918369153929077,0.8360000000000001,0.2089100873660581,0.4763113515276255,0.5494059495407633
classical,gap,146,0.35287763424099333,0.3762482282139002,0.9165734583928667,0.8186666666666668,0.21402789676678663,0.4498799328900551,0.5361010317586892
classical,gap,147,0.3525635284463694,0.36708131216902984,0.9142204665514864,0.8313333333333335,0.22376657782153747,0.4873158042262345,0.5575315167279187
classical,gap,148,0.35249135828141853,0.36360791984735985,0.918234700795853,0.8226666666666667,0.21467464196550984,0.49283429460642586,0.5368028688788097
classical,gap,149,0.3543160184970223,0.36101843770400344,0.9202750300272757,0.8240000000000001,0.21541895158646648,0.4814841110498815,0.5530517875013459
classical,gap,150,0.35321776605560073,0.3675590073422306,0.9141297036558063,0.8353333333333334,0.2184731001056348,0.47514480291956396,0.540416050759583
classical,gap,151,0.35193496550891445,0.3670370562806881,0.9150003471404775,0.8313333333333335,0.2336932933329582,0.4743438084244082,0.5403106952499371
classical,gap,152,0.3521837548914878,0.3595668167300755,0.9158088008012518,0.8233333333333335,0.2193606310952466,0.4949858049910752,0.5401651046381272
classical,gap,153,0.3572165789373368,0.3680697603852799,0.912360531139601,0.8173333333333334,0.22825316806133228,0.4959381573205729,0.52955434719036
classical,gap,154,0.35257930724408026,0.3667514735316787,0.9169717287298924,0.8313333333333333,0.2240475299230848,0.462415271912489,0.5156077710170035
classical,gap,155,0.35220020553486864,0.36676964270210005,0.915268092347407,0.8273333333333334,0.20018253302117833,0.46758838430279914,0.5011217693705771
classical,gap,156,0.3527861547903863,0.35759294346361037,0.9173745272027929,0.8286666666666667,0.21351911130906212,0.5021487402943261,0.5281920641020988
classical,gap,157,0.34767404640315297,0.3592058028404814,0.9180345271120766,0.82,0.21907012509150342,0.4949737989670376,0.5238829920641339
classical,gap,158,0.3535399722589292,0.37279894464089985,0.915232620744888,0.828,0.22583973798072102,0.49680826412268575,0.5108010480940213
classical,gap,159,0.35435347250391197,0.35695868851957374,0.9173482618425304,0.8333333333333333,0.22902141502768186,0.5000258548466909,0.5025762308804145
classical,gap,160,0.35379828302599986,0.3607711929453023,0.914922540210403,0.8293333333333333,0.2333264541245811,0.48681738065069446,0.5239834669006045
classical,gap,161,0.35317356461684296,0.36835324688482557,0.913800990810803,0.8233333333333335,0.21685048806662793,0.4547053645511553,0.5513389971745941
classical,gap,162,0.3537556543727646,0.36979604005349637,0.9186003109732728,0.8306666666666667,0.21916293839529036,0.4856535027985697,0.512016765149675
classical,gap,163,0.3536947370225464,0.36272053764045875,0.920397237466563,0.8273333333333334,0.2208665161011938,0.4696047488145469,0.5276547610867588
classical,gap,164,0.3528244339618286,0.3609455591551742,0.9179665897882566,0.8320000000000001,0.2015705347456028,0.49373567191855744,0.4923991989678694
classical,gap,165,0.35208156183209116,0.3640409978216509,0.9178551772190282,0.8246666666666668,0.20635325739999089,0.46392767583115874,0.5164263687694606
classical,gap,166,0.35292668804911353,0.36284290591883833,0.9182094323031815,0.8193333333333334,0.19988455462677596,0.4641184685993217,0.5059257213447863
classical,gap,167,0.3552414920479971,0.3723212075331055,0.9155161165318978,0.82,0.21362466105182923,0.47657536823928853,0.5329858812289103
classical,gap,168,0.3504443514851599,0.36744947314033444,0.9182236165666794,0.8246666666666667,0.218776351967453,0.4690486256791041,0.5235465461728406
classical,gap,169,0.35278646547840603,0.36542179800532654,0.9185053724526769,0.8306666666666667,0.22841669670430745,0.4687341979981364,0.517056431454187
classical,gap,170,0.35105018811977606,0.3674325475088893,0.9174246328525759,0.8146666666666667,0.20929673627034212,0.4601287188394256,0.5299283399033902
classical,gap,171,0.3508760251781955,0.35415466770458565,0.9222212974392164,0.8373333333333333,0.20132222915082926,0.4628295643156899,0.49803604400105295
classical,gap,172,0.350612136776574,0.3617207525128906,0.9151500678926083,0.8306666666666664,0.18809817959963238,0.4667574572833229,0.49392498806062973
classical,gap,173,0.35275174781536667,0.36294008032780645,0.9192438473661803,0.8273333333333334,0.19405120365802458,0.47288864004330966,0.5310760990681305
classical,gap,174,0.3563288772709629,0.3611306548759336,0.9189897589796244,0.8273333333333334,0.20517893736937226,0.459901364179652,0.5309081428996745
classical,gap,175,0.3536095254652355,0.36455824373172324,0.918601499624601,0.8220000000000001,0.21108267466038638,0.4612496211652323,0.5383408136461719
classical,gap,176,0.35062651681416207,0.36906271384744715,0.9174937330762851,0.8226666666666667,0.1916790910766995,0.46860413567782266,0.5226698746069991
classical,gap,177,0.351223076109505,0.35988979637131946,0.9205497120676963,0.8240000000000001,0.20065142531767083,0.4496606568655158,0.5101057039328576
classical,gap,178,0.3516147019427504,0.34733518516393824,0.9215346568860612,0.8280000000000001,0.20229428928586518,0.4772990821764852,0.5079793474748706
classical,gap,179,0.35226016745211036,0.3654874612118001,0.9166431597322365,0.8300000000000001,0.19926796240625028,0.4546710266269877,0.5218789247343022
classical,gap,180,0.3519149374558864,0.3715336926505988,0.9106524131502555,0.8226666666666667,0.1998596171913018,0.4473299873080078,0.5179318454656869
classical,gap,181,0.3528011215725438,0.35912476405964117,0.9170441058056327,0.8186666666666665,0.20115630493829992,0.4583064980990212,0.5188513411914217
classical,gap,182,0.3517659534404591,0.36472222501414914,0.9161795848728189,0.8286666666666667,0.2008857980717728,0.4551920918952163,0.5021226276076559
classical,gap,183,0.35371771143976266,0.3577230527448167,0.9189605239200048,0.8313333333333333,0.19861078552132866,0.45200947925551016,0.4969871748369089
classical,gap,184,0.35479386168338045,0.3779692377318028,0.9164166822665175,0.8153333333333332,0.21451429921355017,0.45199722531712966,0.4940318771590248
classical,gap,185,0.352164181214193,0.3585639683761035,0.9177884769776268,0.8286666666666667,0.22408112448680884,0.4450671138112585,0.5037781730279247
classical,gap,186,0.3487862136529549,0.3604939971298239,0.917592740518639,0.8200000000000001,0.21080636320441076,0.42424536230216753,0.5072379087134046
classical,gap,187,0.3506457722301059,0.35602984641935476,0.9205263188409031,0.8426666666666668,0.2010567754444308,0.44554192900924744,0.503815140344863
classical,gap,188,0.35507433818795064,0.3623944338028014,0.9133364706061744,0.8286666666666667,0.22003049922006604,0.434054141912981,0.5061512299564854
classical,gap,189,0.35248061135409464,0.3622494116663866,0.9155104031588562,0.8246666666666667,0.23771849831172953,0.44281193058480317,0.5282998319460643
classical,gap,190,0.35009428121595987,0.3698749275002435,0.9180488277341075,0.8266666666666665,0.21962125728841703,0.43984742100902174,0.4945884020494528
classical,gap,191,0.3508655362100296,0.35409848432155827,0.9209219882768664,0.8246666666666667,0.2035521084591469,0.43361547564488684,0.5035254510212653
classical,gap,192,0.3556769913502303,0.3588871584400404,0.9227928300249572,0.8386666666666667,0.21310869753195547,0.4258914694403712,0.519096496107004
classical,gap,193,0.35172403214661846,0.3503719548760658,0.9209150388026757,0.8293333333333333,0.2287041978847198,0.4413969180325917,0.5257335322671166
